Date,ICCO daily price (US$/tonne),TAVG,TMIN,TMAX,PRCP
2010-11-25,2874.14,83.16666666666667,72.66666666666667,88.87301587301587,0
2010-11-24,2887.05,82.33333333333333,74.66666666666667,88.6547619047619,0
2010-11-23,2895.3,78.5,72.5,89.00380952380952,0.08
2010-11-22,2932.94,80.55555555555556,72.42857142857143,88.33333333333333,0.21000000000000002
2010-11-19,2956.3,79,74,89.56527777777778,0.21000000000000002
2010-11-18,3034.65,78.71428571428571,72,88,0.52
2010-11-17,2938.06,83.85714285714286,73.38634920634921,90.4,0
2010-11-16,2897.96,84.66666666666667,73.58386243386244,90.66666666666667,0
2010-11-15,2921.16,81.4,73.42857142857143,90,0.13666666666666666
2010-11-12,2856.27,83.125,74.4,90,0.078
2010-11-11,2940.75,81.1,74.71428571428571,89,0.20285714285714285
2010-11-10,2934.19,82.6,74.57142857142857,89.5,0.07
2010-11-09,2963.9300000000003,82.3,72.57142857142857,90.375,0
2010-11-08,2903.4500000000003,80.25,73.59285714285714,86.75,0
2010-11-05,2854.13,80.2,74.8,87.66666666666667,0.08199999999999999
2010-11-04,2889.3,81.16666666666667,73.5,88.79047619047618,0.2
2010-11-03,2885.13,81.33333333333333,73.57142857142857,90.6,0.004999999999999999
2010-11-02,2931.18,79,72.5,88.14285714285714,0.5950000000000001
2010-11-01,2892.9700000000003,79.44444444444444,74.66666666666667,87,0.23142857142857143
2010-10-29,2916.32,82,72.49722222222222,88.85714285714286,0
2010-10-28,2936.2799999999997,81.7,71,88.5,0.02
2010-10-27,2972.03,83.22222222222223,72.46150793650793,89.33333333333333,0
2010-10-26,2997.7,78.42857142857143,75.5,87.95142857142858,0.16
2010-10-25,3034.3300000000004,79.5,71.6,87,0.08666666666666667
2010-10-22,2959.67,84,71.50595238095238,90,0
2010-10-21,2937.2,78.625,70.85714285714286,85.5,1.0457142857142856
2010-10-20,2898.62,76.5,68,88.99791666666667,0.06
2010-10-19,2863.8500000000004,81.88888888888889,73.33333333333333,89.625,0.14750000000000002
2010-10-18,2908.02,81.14285714285714,73.875,88.2,0
2010-10-15,2912.21,79.5,73.66666666666667,88.38571428571429,0.175
2010-10-14,2986.96,80.2,74.125,88.16666666666667,0.945
2010-10-13,2973.38,80.875,72.69791666666667,87.71428571428571,0
2010-10-12,2970,81.85714285714286,73.2154761904762,88.5,0
2010-10-11,2967.71,78.875,70.66666666666667,87.83333333333333,1.05
2010-10-08,2921.8,80.125,74.10198412698414,87.5,0
2010-10-07,2867.53,78.88888888888889,73.5,85.875,0.15166666666666667
2010-10-06,2869.12,80.5,75.28571428571429,88.01944444444445,0.18285714285714286
2010-10-05,2833.8900000000003,79.75,74.4,89.25,0.11714285714285715
2010-10-04,2858.59,78.1,73.22222222222223,86.25,0.40499999999999997
2010-10-01,2891.38,79.9,75.33333333333333,86.22222222222223,0.09000000000000001
2010-09-30,2931.2,79.75,74.33333333333333,86.115,0.065
2010-09-29,2977.96,80.22222222222223,73.75,89,0.1275
2010-09-28,2928.54,78.66666666666667,72.14285714285714,85.4,0.142
2010-09-27,2946.62,77,73.83333333333333,84.75,0.126
2010-09-24,2912.8100000000004,77.875,70,83.625,1.26
2010-09-23,2885.4300000000003,77.42857142857143,71.8125,83.66666666666667,0
2010-09-22,2876.71,80.33333333333333,71.91666666666667,88.83333333333333,0.11666666666666667
2010-09-21,2894.04,78,70,86.44349206349207,0.49999999999999994
2010-09-20,2831.4500000000003,76.5,70,86.44365079365079,0.02
2010-09-17,2861.64,80.3,73.875,88.42857142857143,0.01125
2010-09-16,2862.9300000000003,79.3,72.33333333333333,87.4,0.4485714285714285
2010-09-15,2827.3500000000004,77,74.16666666666667,84.66666666666667,0.016666666666666666
2010-09-14,2802.6,79.1,73.75,86.44444444444444,0.07
2010-09-13,2747.65,80.8,72.79603174603174,89,0
2010-09-10,2774.13,77.625,73.6,86,0.009999999999999998
2010-09-09,2824.98,78.7,72.44444444444444,86.875,0.088
2010-09-08,2869.24,77.5,72.25,82.5,0
2010-09-07,2871.09,78.5,72.28571428571429,84.66666666666667,0.1514285714285714
2010-09-06,2910.5,78.22222222222223,73.5,83.66666666666667,0.09666666666666666
2010-09-03,2923.82,78,73.25,83.71428571428571,0.006666666666666667
2010-09-02,2888.22,80.11111111111111,72.2,88,0.16333333333333333
2010-09-01,2899.54,77.125,73.125,82.85714285714286,0.1285714285714286
2010-08-31,2899.17,78.1,73.25,83.375,0.0325
2010-08-30,2878.4900000000002,78.55555555555556,73,86.375,0.11
2010-08-27,2879.69,78.66666666666667,72.33333333333333,84.15178571428572,0.01
2010-08-26,2905.01,77.7,73.875,85.14285714285714,0.056
2010-08-25,2918.8,78.5,72.25,85.28571428571429,3.572000000000001
2010-08-24,2980.9700000000003,76.75,72.57142857142857,83.125,0.2125
2010-08-23,3000.4700000000003,78.44444444444444,73.14285714285714,84.5,0.08142857142857143
2010-08-20,2994.53,76.33333333333333,72.66666666666667,81.42857142857143,0
2010-08-19,3041.09,81,71.83333333333333,87.85714285714286,0.022857142857142857
2010-08-18,3042.96,78.11111111111111,70.75,84.875,0.46624999999999994
2010-08-17,3056.16,74.4,73.04196428571429,83.31203703703704,0.42250000000000004
2010-08-16,3063.4100000000003,79.7,73.14285714285714,86.4,0
2010-08-13,3044.3300000000004,77.22222222222223,72.25,82.71428571428571,0.21000000000000002
2010-08-12,3066.01,76.5,72.98392857142858,82.22222222222223,0.5225
2010-08-11,3056.38,77.1,73.4,79,0.006666666666666666
2010-08-10,3106.56,78.1,73.625,82.57142857142857,0
2010-08-09,3219.21,79,72.01214285714286,83.5,0
2010-08-06,3216.02,79.2,71.28571428571429,89.57142857142857,0
2010-08-05,3320.63,78.66666666666667,71.75,88.125,0
2010-08-04,3323.92,79,72,87.16666666666667,0.31
2010-08-03,3279.17,78.33333333333333,71.4,86.875,0
2010-08-02,3284.72,81,71.2579365079365,84.87222222222222,0
2010-07-30,3278.7599999999998,75.33333333333333,71.66666666666667,85.46777777777778,0
2010-07-29,3262.46,77.9,71.14285714285714,84.2,0
2010-07-28,3229.34,78.5,73.83333333333333,84.98981481481482,0.185
2010-07-27,3214.3900000000003,78.5,72.57142857142857,85.25,0.04
2010-07-26,3198.04,78,71.33333333333333,85.33333333333333,0
2010-07-23,3197.82,77.14285714285714,71.5,82.8,0
2010-07-22,3144.88,78,73.5,84,0
2010-07-21,3148.9700000000003,NA,NA,NA,NA
2010-07-20,3193.7,NA,NA,NA,NA
2010-07-19,3195.9100000000003,NA,NA,NA,NA
2010-07-16,3362.56,75.8,73.14285714285714,80.88888888888889,0.73
2010-07-15,3339.1,78.5,73.53015873015873,84.825,0
2010-07-14,3343.8,80,77,85.875,0.04
2010-07-13,3256.16,76.75,73.5,85.235,0
2010-07-12,3203.63,78.1,69.83333333333333,83.3,0
2010-07-09,3209.63,79.6,74.42857142857143,87.625,0.05
2010-07-08,3193.32,79.3,73.42857142857143,87,0.09249999999999999
2010-07-07,3220.7799999999997,79.5,74.22222222222223,85.75,0.02
2010-07-06,3205.64,78.44444444444444,73.625,86.5,0.4025
2010-07-05,3202.08,80.5,72.25,89.85714285714286,0
2010-07-02,3197.19,79.14285714285714,71.5,87,1.3900000000000001
2010-07-01,3251.86,80,73.42361111111111,83.63492063492063,0
2010-06-30,3164.09,83,73.4888888888889,83.75396825396825,0
2010-06-29,3208.56,82,73.4888888888889,84.60317460317461,0
2010-06-28,3313.79,76.75,72.5,85.28835978835978,0
2010-06-25,3296.62,78.9,73.66666666666667,82.33333333333333,0.45
2010-06-24,3295.7,78.8,73.75,84.11111111111111,0.8275
2010-06-23,3252.8300000000004,82.4,73.61111111111111,88,0
2010-06-22,3252.8700000000003,81.7,77,88.71428571428571,0.02
2010-06-21,3193.6,80.3,74.33333333333333,86.7,0.74
2010-06-18,3173.15,82.83333333333333,73.61666666666667,88.6,0
2010-06-17,3152.34,78.14285714285714,69.5,87,0.7016666666666667
2010-06-16,3168.7599999999998,77.5,71.5,85.5,0.804
2010-06-15,3189.3500000000004,81.125,75.2,87.71428571428571,0.295
2010-06-14,3236.9500000000003,80,74.5,86.8,0.21400000000000002
2010-06-11,3195.9500000000003,83.55555555555556,74.5,89.875,0
2010-06-10,3213.18,80,73.2,88.44333333333333,1.245
2010-06-09,3262.2799999999997,79.28571428571429,73.5,86.2,0.20833333333333334
2010-06-08,3245.4500000000003,79.375,73.57142857142857,89.6,0.14166666666666666
2010-06-07,3205.2599999999998,79.5,71.28571428571429,88.66666666666667,0.9785714285714285
2010-06-04,3197.13,79,75.35928571428572,88.58878968253968,0
2010-06-03,3311.92,83,77,88.94603174603175,0
2010-06-02,3305.72,80.7,74,89.77777777777777,0.13625
2010-06-01,3242.8,81.83333333333333,75.6,88.6795634920635,0.31666666666666665
2010-05-28,3193.52,82.55555555555556,76,90.375,0.61
2010-05-27,3224.29,81.44444444444444,71.75,90.125,1.015
2010-05-26,3164.6,78.75,73,87,0
2010-05-25,3146.4700000000003,84.71428571428571,76.16666666666667,91.6,0.29000000000000004
2010-05-24,3118.9100000000003,86,75.78,89.64632936507937,0
2010-05-21,3093.15,82.4,74.90380952380953,88.5,0
2010-05-20,3032.7799999999997,81.77777777777777,75.5,88.88888888888889,0.02
2010-05-19,3024.8500000000004,84.33333333333333,77.4,91.56095238095239,0
2010-05-18,3045.1,83.88888888888889,72.33333333333333,90.57142857142857,0.9566666666666667
2010-05-17,3001.27,81.4,73,91.93472222222222,0.04
2010-05-14,3022.27,84.85714285714286,76.92063492063492,90.5,0
2010-05-13,3099.7799999999997,82,76.28571428571429,90,0.185
2010-05-12,3172.36,85.25,77.55555555555556,91.25,0
2010-05-11,3161.21,84.77777777777777,77.55555555555556,93.125,0.05333333333333333
2010-05-10,3279.92,87,75.8,90.07142857142857,0
2010-05-07,3223.69,86,74.03333333333333,90.38095238095238,0
2010-05-06,3371.12,86,73.94166666666666,90.69196428571428,0
2010-05-05,3397.65,83.5,75.6,91,0.04
2010-05-04,3376.56,82,76,89.14285714285714,0
2010-05-03,3420.21,82,70.5,91,1.045
2010-04-30,3427.8300000000004,86,74.51666666666667,89.98541666666667,0
2010-04-29,3412.88,84.9,73.66666666666667,91.625,0.37
2010-04-28,3382.67,81.9,72,90.52619047619048,0.08
2010-04-27,3387.96,80.125,74.26571428571428,84.4,0
2010-04-26,3412.92,NA,NA,NA,NA
2010-04-23,3364.66,81.66666666666667,72.4,91.66666666666667,0.43714285714285717
2010-04-22,3311,83.44444444444444,80,92.25,0
2010-04-21,3261.62,83.3,73.42857142857143,91.6,0.11428571428571428
2010-04-20,3218.64,85.11111111111111,68,92.71428571428571,0.28
2010-04-19,3136.16,87.2,77.5,94.66666666666667,0
2010-04-16,3163,86.75,76.96875,92.33333333333333,0
2010-04-15,3094.74,85.5,76.875,94.14285714285714,0.67
2010-04-14,3092.86,85.5,78.66666666666667,93.28571428571429,0
2010-04-13,3076.12,89,76.54666666666667,94.4,0
2010-04-12,3120.8500000000004,83,76.54666666666667,93.12202380952381,0
2010-04-09,3077.4,86.44444444444444,76.77777777777777,94.16666666666667,0.47833333333333333
2010-04-08,3079.2,87.75,78.4,96,0.08
2010-04-07,3078.67,85.4,75.22222222222223,94.375,0.04
2010-04-06,3133.25,83.42857142857143,77.32920634920634,91.66666666666667,0
2010-04-05,3187.96,86.66666666666667,78.85714285714286,94.8,5.52
2010-04-01,3225.6,87.25,78.4,93.8,0
2010-03-31,3201,84.6,74.88888888888889,93.4,0.16499999999999998
2010-03-30,3203.4700000000003,NA,NA,NA,NA
2010-03-29,3151.67,84,76.85714285714286,93.75,0.83
2010-03-26,3084.75,86.4,77.375,95.22222222222223,0.06
2010-03-25,3050.8,85.75,78.5,92.75,0.12
2010-03-24,3061.68,85.66666666666667,73.85619047619048,91.66666666666667,0
2010-03-23,3115.68,84,73.5,91.88888888888889,0
2010-03-22,3107.16,86.44444444444444,74.0468253968254,92.11111111111111,0
2010-03-19,3067.88,82.8,74.71428571428571,91.55555555555556,0.26399999999999996
2010-03-18,3129.18,85,74.8,93.6,0.866
2010-03-17,3139.9900000000002,84.33333333333333,74.5,NA,0
2010-03-16,3085.25,81.9,74,NA,0.55
2010-03-15,3078.01,83.75,74.5,NA,0
2010-03-12,3149.22,86,77.58333333333334,94.15833333333333,0
2010-03-11,3070.34,87,77.63888888888889,94.07708333333333,0
2010-03-10,3068.7599999999998,83,77.63888888888889,94.34738095238095,0
2010-03-09,3018.7799999999997,85,77.47916666666667,94.3635582010582,0
2010-03-08,3047.7599999999998,85,78.5,94,0.51
2010-03-05,3073.4100000000003,82.875,77.75,93.83333333333333,0.12
2010-03-04,3039.46,86.11111111111111,76.77380952380952,95.42857142857143,0
2010-03-03,3037.55,84.9,77,94.44444444444444,0.2025
2010-03-02,3024.32,86,77,94.5,0
2010-03-01,3055.74,85.3,76.16666666666667,94.3,0.09333333333333335
2010-02-26,3125.11,82.5,78.83333333333333,95.33333333333333,0.04
2010-02-25,3122.07,86.4,79.25,95.33333333333333,0.060000000000000005
2010-02-24,3176.55,89,NA,95.33333333333333,0
2010-02-23,3170.19,81,NA,NA,0
2010-02-22,3292.8100000000004,87,NA,NA,0
2010-02-19,3310.02,87,75.6,NA,0
2010-02-18,3303.44,86,76.96666666666667,92.8,0
2010-02-17,3317.12,85,76.8111111111111,92.525,0
2010-02-16,3369.5,85,76.85833333333333,93.12777777777778,0
2010-02-15,3336.82,84,76.85809523809523,93.50208333333333,0
2010-02-12,3321.4700000000003,83.4,78.33333333333333,92.8,0.005
2010-02-11,3325.6,84.14285714285714,76.5,92.25,0.235
2010-02-10,3253.01,85.6,77,94.33333333333333,5.050000000000001
2010-02-09,3252.8500000000004,85,76.85714285714286,94.625,0
2010-02-08,3248.15,83.88888888888889,73.25,93.8,0
2010-02-05,3220.4,85.75,77.5,96.25,0
2010-02-04,3317.04,85.6,77.33333333333333,94.6,0
2010-02-03,3365.4700000000003,83.77777777777777,75.44444444444444,95.5,0
2010-02-02,3346.79,84.3,75.28571428571429,95.5,0
2010-02-01,3356.52,84.1,75.625,92.75,0
2010-01-29,3402.3100000000004,82.875,76.28571428571429,92.71428571428571,0
2010-01-28,3449.67,82.5,72.75,91,0.3875
2010-01-27,3461.94,83.125,76.75,92,0.87
2010-01-26,3552.3700000000003,85.8,77.4,93.71428571428571,0
2010-01-25,3591.12,84.6,77.66666666666667,93.33333333333333,0
2010-01-22,3597.12,82.4,74.875,92,0
2010-01-21,3603.98,82.44444444444444,71.5,92,0
2010-01-20,3592.61,82,72,92,0
2010-01-19,3625.82,81.71428571428571,73.5,93.5,0
2010-01-18,3582.63,80.8,73,90.22222222222223,0
2010-01-15,3571,78.16666666666667,74.83333333333333,91.08333333333333,0
2010-01-14,3574.9300000000003,84,75.22916666666666,90,0
2010-01-13,3560.2799999999997,84,75.21666666666667,90.91369047619048,0
2010-01-12,3513.4,85,75.21666666666667,90.66428571428571,0
2010-01-11,3513.22,81.75,74.75,90.51190476190476,0
2010-01-08,3470.84,82.55555555555556,75.33333333333333,90.83333333333333,0.01
2010-01-07,3472.77,81.66666666666667,75.16666666666667,89.57142857142857,0
2010-01-06,3453.66,83.22222222222223,73.35166666666667,89.66666666666667,0
2010-01-05,3485.05,82.44444444444444,73.66666666666667,89.75,0
2010-01-04,3427.74,81.25,72.5,89.8,0
2009-12-31,3469.9900000000002,83.8,75.50396825396825,89.25,0
2009-12-30,3425.5,84,76.02797619047618,90.65119047619048,0
2009-12-29,3404.6,84,75.56523809523809,90.60515873015873,0
2009-12-28,3413.9,81.25,73.75,90.71428571428571,0
2009-12-24,3434.61,83.44444444444444,77.6,91.16666666666667,0
2009-12-23,3414.55,82.44444444444444,73.71428571428571,90.375,0.08
2009-12-22,3424.11,85,74.76388888888889,90.98148148148148,0
2009-12-21,3424.3700000000003,85,74.57291666666667,90.91468253968253,0
2009-12-18,3423.46,81.88888888888889,75.625,91,0
2009-12-17,3579.29,83.875,74.66666666666667,91.5,0
2009-12-16,3636.8700000000003,83.33333333333333,74,90.44444444444444,0
2009-12-15,3521.64,82.5,74,90.71428571428571,0
2009-12-14,3559.08,80.75,72.5,90.25,0
2009-12-11,3547.5,82.66666666666667,74.28571428571429,89.75,0.45666666666666667
2009-12-10,3568.9100000000003,83,74.4375,90.6875,0
2009-12-09,3553.54,NA,NA,NA,NA
2009-12-08,3516.05,79,73.89166666666667,91.25833333333334,0
2009-12-07,3536.62,85,73.66875,91.24930555555557,0
2009-12-04,3535,83,75,90,0
2009-12-03,3553.46,82.4,73.875,91.375,0.01
2009-12-02,3487.07,83.11111111111111,72.8,92.4,0
2009-12-01,3516.75,83.2,73,91.22222222222223,0
2009-11-30,3420.9300000000003,82.3,73.57142857142857,91.33333333333333,0.12
2009-11-27,3440.3700000000003,82.66666666666667,74.28571428571429,91.28571428571429,0
2009-11-26,3453.4300000000003,81.44444444444444,73.25,91.66666666666667,0
2009-11-25,3479.36,82.125,72.57142857142857,92,0
2009-11-24,3412.1,82.33333333333333,74,90.875,0
2009-11-23,3452.77,80.1,72.75,90.33333333333333,0
2009-11-20,3439.2799999999997,80,71.66666666666667,89.82539682539682,0.57
2009-11-19,3346.67,80.9,73.5,89.66666666666667,0.24
2009-11-18,3411.71,81.1,73.5,90,0.2
2009-11-17,3295,81.88888888888889,73.16666666666667,89.88888888888889,0.04
2009-11-16,3306.52,81.6,72.5,90,0.11800000000000001
2009-11-13,3269.71,80.7,73.875,90,0.34
2009-11-12,3278.67,81.22222222222223,73,88.5,1.5
2009-11-11,3349.27,81.55555555555556,74.28571428571429,88.875,0
2009-11-10,3284.27,81.125,74,88.35238095238095,0.15166666666666667
2009-11-09,3355.3700000000003,79.7,73.625,88.33333333333333,0.3055555555555556
2009-11-06,3375.9500000000003,81.88888888888889,75.5,89.42857142857143,0.01
2009-11-05,3397.14,81.125,76.5,86.5,0.28400000000000003
2009-11-04,3452.51,80.4,73.875,88.33333333333333,0.14
2009-11-03,3439.79,80.4,74.57142857142857,89.875,0.405
2009-11-02,3405.9100000000003,81.44444444444444,73.25396825396825,87.5,0
2009-10-30,3441.19,79.75,73.14285714285714,87.6,0.10875
2009-10-29,3488.38,77,72.66666666666667,88.5188492063492,0.01
2009-10-28,3463.6,80.25,74,88.83333333333333,0.02
2009-10-27,3482.11,81.1,73.5,89.625,0.2985714285714286
2009-10-26,3483.54,80.375,73.66666666666667,88.33333333333333,0.23875
2009-10-23,3492.77,81.11111111111111,73.4,88.57142857142857,0.395
2009-10-22,3519.46,80,73,87.125,0.87
2009-10-21,3503.94,79.85714285714286,74.5,87.66666666666667,0.21000000000000002
2009-10-20,3450.9300000000003,79.33333333333333,75,87.8,0.34500000000000003
2009-10-19,3427.25,78.66666666666667,75.33333333333333,85.66666666666667,0
2009-10-16,3397.51,79.75,73,87.42857142857143,0.14200000000000002
2009-10-15,3388.16,78.33333333333333,73,85.25,0.3233333333333333
2009-10-14,3272.88,78.88888888888889,74,85.66666666666667,0.365
2009-10-13,3226.13,79.25,74,86,0
2009-10-12,3191.27,80.1,73.625,87.7,0
2009-10-09,3309,77.5,73.5,86.66666666666667,0.02
2009-10-08,3359.44,78.25,72.6,87.95714285714286,0.49666666666666665
2009-10-07,3336.9900000000002,81.375,73.81428571428572,88.28571428571429,0.23666666666666664
2009-10-06,3314.09,78.28571428571429,72.6,87.75,0.4625
2009-10-05,3340.23,79,74.28571428571429,87,0.026666666666666665
2009-10-02,3099.8300000000004,80.6,75,89,0
2009-10-01,3206.3500000000004,80.71428571428571,74,88,0
2009-09-30,3265.2,79.22222222222223,73.5,87,0.53
2009-09-29,3168.52,79.9,73.75,88.625,0.12333333333333334
2009-09-28,3188.05,80.1,73,88,1.5074999999999998
2009-09-25,3185.15,79,72.5,87.25,0.02
2009-09-24,3176.8700000000003,79.3,73,86.8,0.22333333333333333
2009-09-23,3266.58,79.28571428571429,72,86.83333333333333,5.12
2009-09-22,3268.8500000000004,79.7,73,86.77777777777777,0.004
2009-09-21,3188.77,78,72,85,0.02666666666666667
2009-09-18,3221.03,79.77777777777777,72.5,87.33333333333333,0.01
2009-09-17,3195.21,78.6,71.75,85.55555555555556,0.03428571428571429
2009-09-16,3193.9,76.3,71.57142857142857,81.85714285714286,0.2366666666666667
2009-09-15,3193.1,76.875,72.9095238095238,83,0
2009-09-14,3146.25,77.7,72.125,85.42857142857143,0.71
2009-09-11,3168.8100000000004,78.5,73.71428571428571,84.375,0.019999999999999997
2009-09-10,3170.15,77,72.33333333333333,86.36111111111111,0
2009-09-09,3119.98,78.5,71.83333333333333,87.83333333333333,0.155
2009-09-08,3041.66,79.88888888888889,73.38888888888889,86,0
2009-09-07,3003.2599999999998,80,73.41666666666666,83.48958333333333,0
2009-09-04,3020.74,78.11111111111111,72.83333333333333,85.25,0
2009-09-03,3015.27,78.7,74,84.55555555555556,0.02
2009-09-02,3030.68,77.5,73.33333333333333,81.77777777777777,0
2009-09-01,2914.9700000000003,76.9,73.5,82.375,0
2009-08-31,2906.19,76.9,72.25,82.8,0.08
2009-08-28,2895.14,79.1,72.6,84.8,0.01
2009-08-27,2900.53,79.625,73.8,85,0.013333333333333334
2009-08-26,3031.09,77.9,72.2,84.25,0.07500000000000001
2009-08-25,3071.9,76,72.4,80.66666666666667,0.01
2009-08-24,3004.68,78.88888888888889,73,83.875,0
2009-08-21,3043.3900000000003,76.4,72,82.57142857142857,0.135
2009-08-20,2988.5,77,72.4,83.625,0
2009-08-19,2977.4500000000003,77.22222222222223,72.47718253968254,82.75,0
2009-08-18,2834.06,75,73,82.26428571428572,0
2009-08-17,2821.2799999999997,76.5,72.125,81.66666666666667,0.004
2009-08-14,2915.4700000000003,76.22222222222223,72.16666666666667,81.28571428571429,0.1325
2009-08-13,2995.96,76.55555555555556,73,81.28571428571429,0.007142857142857143
2009-08-12,2961.29,76.75,73.66666666666667,83.11111111111111,0.12
2009-08-11,2904.12,77.1,72.77777777777777,83.66666666666667,0.004
2009-08-10,2982.3100000000004,78.77777777777777,72.5,86,0
2009-08-07,2928.56,77.375,71.8,82,0.046
2009-08-06,2902.56,76,72.5,80.42857142857143,0.006666666666666666
2009-08-05,2954.44,77.6,72.4,83.75,0
2009-08-04,3035.11,77,73,82.14285714285714,0
2009-08-03,3035.94,77.88888888888889,72.25,82.71428571428571,0.02
2009-07-31,2982.51,76.55555555555556,73.25,81.5,0.55
2009-07-30,2977.05,78.42857142857143,73.75,83.66666666666667,0
2009-07-29,2880.9700000000003,78.8,73.72222222222223,82.2,0
2009-07-28,2968.72,75.71428571428571,73.72222222222223,79.66666666666667,0
2009-07-27,2942.24,77.3,73.72222222222223,81.28571428571429,0
2009-07-24,2983.9700000000003,80.9,73.66666666666667,85.875,0
2009-07-23,2963.88,78.33333333333333,73.66666666666667,NA,0.116
2009-07-22,2835.24,79,NA,NA,0
2009-07-21,2946.16,79,NA,NA,0
2009-07-20,2939.58,79,NA,NA,0
2009-07-17,2837.38,78,71.71428571428571,80.4,0
2009-07-16,2753.27,79,71.71428571428571,81.2,0
2009-07-15,2789.92,80,71.71428571428571,81.2,0
2009-07-14,2802.34,78,71.85714285714286,81.3,0
2009-07-13,2738.09,78,72.04761904761905,82.575,0
2009-07-10,2716.09,76.5,73.24047619047619,82,0
2009-07-09,2720.19,77,73.59238095238095,84.925,0
2009-07-08,2602.8900000000003,76,72,81.5,0.5914285714285714
2009-07-07,2550.3,79.11111111111111,72.42857142857143,86.4,0.9577777777777777
2009-07-06,2551.24,78,74.2,86.24333333333334,0.515
2009-07-03,2557.64,79,75,84.10515873015873,0
2009-07-02,2573.1,80.22222222222223,73.83333333333333,88,0.005
2009-07-01,2588.34,78.375,71,85.75,0.52
2009-06-30,2593.9100000000003,79.85714285714286,70.13333333333334,85.66666666666667,0.013333333333333332
2009-06-29,2626.16,77.66666666666667,69,82.71428571428571,0.9650000000000001
2009-06-26,2632.84,78.25,72.5657142857143,85.33333333333333,0
2009-06-25,2630.38,79,72.8047619047619,87.13333333333334,0
2009-06-24,2577.58,77,71,87.13333333333334,0.33499999999999996
2009-06-23,2559.18,81.42857142857143,74.4,89.2,0.196
2009-06-22,2542.11,78.5,72.42857142857143,88,0.102
2009-06-19,2593.18,80.88888888888889,74,87.66666666666667,0.4625
2009-06-18,2625.2599999999998,81.375,73.5,86.53472222222223,0.064
2009-06-17,2611.57,79.375,70.5,91,0.2357142857142857
2009-06-16,2716.4900000000002,76.2,69.85714285714286,85.33333333333333,1.0933333333333333
2009-06-15,2708.57,81.5,72.625,87.375,0
2009-06-12,2845.73,78.44444444444444,71.375,82,1.2862500000000001
2009-06-11,2892.67,79,73.5,88.70833333333334,0
2009-06-10,2853.18,82,73.5,88.70833333333334,0
2009-06-09,2839.44,86,75.75,88.70833333333334,0
2009-06-08,2763.8500000000004,84,75.83333333333333,91.02777777777779,0
2009-06-05,2774.36,80,75.225,90.98611111111111,0
2009-06-04,2775.14,82,75.09428571428572,90.9888888888889,0
2009-06-03,2786.19,84,78,90.54629629629629,0.06
2009-06-02,2744.01,82.57142857142857,76,95.66666666666667,0.53
2009-06-01,2716.21,82.625,74.5,90.83333333333333,1.22
2009-05-29,2667.82,81.6,74.57142857142857,91,0.12250000000000001
2009-05-28,2662.4500000000003,82.25,76.71428571428571,88.33333333333333,0
2009-05-27,2583.67,83.7,75.77777777777777,91.75,0
2009-05-26,2495.14,85.57142857142857,74.16964285714286,90.71428571428571,0
2009-05-22,2503.3900000000003,83.44444444444444,75,91.55555555555556,0
2009-05-21,2465.55,84.5,73.5,91,0
2009-05-20,2445.72,81.625,73,90.71428571428571,1.0433333333333332
2009-05-19,2394.25,82.5,73.8,91.52976190476191,0
2009-05-18,2379.8900000000003,83.55555555555556,75.125,90.85714285714286,0.45
2009-05-15,2410.57,83.77777777777777,73.5,91,0.35333333333333333
2009-05-14,2382.9700000000003,82.25,76.375,89.17202380952381,0
2009-05-13,2398.06,83.4,75.57142857142857,91.625,0
2009-05-12,2456.73,83.11111111111111,73,90.85714285714286,0.06666666666666668
2009-05-11,2529.63,82.625,73.5,90.6,0.05333333333333333
2009-05-08,2572.6,79.71428571428571,72.16666666666667,87,0.7575
2009-05-07,2536.4700000000003,78.55555555555556,73.16666666666667,88.75,0.584
2009-05-06,2448.22,82.22222222222223,74.25,87.625,0.006666666666666666
2009-05-05,2454.1,80.875,73.8,86.2,2.395
2009-05-04,2416.96,82.5,72.42857142857143,90.25,0.174
2009-05-01,2410.54,83.4,76,90.75,0.12
2009-04-30,2455.7799999999997,85.57142857142857,77,91.85714285714286,0
2009-04-29,2480.27,84,79,91.4047619047619,0
2009-04-28,2465.7,83,75.3125,91.4047619047619,0
2009-04-27,2454.8300000000004,80,75.51666666666667,91.4047619047619,0.31
2009-04-24,2509.73,82.22222222222223,77.5,91.83333333333334,0
2009-04-23,2522.8100000000004,83.88888888888889,76,91.5,0.08
2009-04-22,2457.25,82,73.58571428571429,88.76984126984127,0
2009-04-21,2492,81.33333333333333,76.33333333333333,88.76984126984127,0
2009-04-20,2432.58,84.75,73.66666666666667,92.16666666666667,0
2009-04-17,2466.9900000000002,81.33333333333333,70.42857142857143,91,0.385
2009-04-16,2448.02,77.25,69.5,83.14285714285714,1.5150000000000001
2009-04-15,2521.44,84,73.4,91.2,0
2009-04-14,2562.66,81,75.86666666666667,91.68333333333334,0
2009-04-13,2613.4500000000003,79,75.86666666666667,91.68333333333334,0
2009-04-09,2610.01,NA,NA,NA,NA
2009-04-08,2601.54,NA,NA,NA,NA
2009-04-07,2706.69,86,75.67301587301587,90.96041666666667,0
2009-04-06,2590.2599999999998,85,75.67301587301587,90.96041666666667,0
2009-04-03,2824.4500000000003,81,75.28571428571429,91.35722222222222,0
2009-04-02,2763.23,82.77777777777777,75.28571428571429,90.875,0.02
