Month,Mid.Rate,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN,Cocoa_Trend,logprice,Price_NY,log_return_rate,Is_Holiday,YEAR,MONTH_NUM
2019-10-01,5.323296774193548,24.865161290322582,28.18903225806452,22.220967741935485,14.32,16.698709677419355,30.0,7.818556301089872,2486.4509677419355,-0.009265740177822328,1,2019,10
2019-11-01,5.385400000000001,26.011666666666667,30.101333333333333,22.346333333333334,2.5263333333333335,19.304333333333332,29.0,7.8581041614769545,2587.8213333333333,0.03829163287585872,1,2019,11
2019-12-01,5.537551612903226,25.54,30.155483870967743,21.051290322580645,0.6919354838709677,18.06483870967742,29.0,7.834246361061467,2526.590967741936,-0.017057907943933807,1,2019,12
2020-01-01,5.529312903225807,24.877741935483872,31.398709677419355,19.226774193548387,0.06516129032258064,18.09709677419355,30.0,7.892691794144815,2680.248064516129,0.09620764717744007,0,2020,1
2020-02-01,5.327596551724138,27.394137931034482,35.18655172413793,21.192758620689656,0.13206896551724137,18.104137931034483,30.0,7.9492311518703245,2834.177586206896,-0.04252056569243679,0,2020,2
2020-03-01,5.352667741935484,27.279032258064515,32.10935483870968,23.64290322580645,6.8509677419354835,18.108064516129033,28.0,7.783386469399004,2406.086129032258,-0.1723406546756626,0,2020,3
2020-04-01,5.5118833333333335,26.752333333333333,31.14966666666667,23.366,4.512666666666666,19.403000000000002,30.0,7.74618069435812,2313.1220000000003,0.06061440602620216,1,2020,4
2020-05-01,5.610561290322581,26.24290322580645,30.11,23.138387096774192,10.180645161290323,19.465806451612906,26.0,7.769555791620672,2367.5593548387096,0.012554199541685754,0,2020,5
2020-06-01,5.644183333333333,25.097666666666665,28.640333333333334,22.290666666666667,10.049333333333333,16.147666666666666,33.0,7.743737871067675,2308.299666666667,-0.12030029818706768,0,2020,6
2020-07-01,5.6725677419354845,23.99516129032258,27.671935483870968,21.08225806451613,5.327419354838709,13.828064516129032,35.0,7.695886300049626,2200.154516129032,0.10340328264290502,0,2020,7
2020-08-01,5.681348387096774,23.664193548387097,28.35483870967742,19.788709677419355,1.313225806451613,15.950967741935484,31.0,7.803766363004382,2450.628064516129,0.09522301847812907,0,2020,8
2020-09-01,5.697503333333333,24.825333333333333,28.806,21.607333333333333,7.363666666666666,14.724333333333334,31.0,7.85636028609778,2582.45,-0.04953288801710758,0,2020,9
2020-10-01,5.705422580645161,25.26967741935484,29.13,22.03806451612903,11.352903225806452,16.885483870967743,28.0,7.7895780905184795,2415.923870967742,-0.08091398897382386,1,2020,10
2020-11-01,5.711993333333334,25.452333333333335,29.288333333333334,22.146666666666665,5.4703333333333335,17.85233333333333,31.0,7.8194010830026395,2494.506,0.15700746812761623,1,2020,11
2020-12-01,5.721190322580645,25.426451612903225,29.87290322580645,21.38032258064516,1.3612903225806452,17.33516129032258,31.0,7.840633377590303,2542.332580645161,-0.04157114492495225,1,2020,12
2021-01-01,5.7607193548387094,25.59258064516129,30.413870967741936,21.528387096774193,1.352258064516129,17.403870967741934,28.0,7.8230012942088365,2497.5538709677417,-0.020649338132513247,0,2021,1
2021-02-01,5.756535714285714,26.220357142857143,31.166785714285712,22.299285714285713,2.285357142857143,17.99142857142857,28.0,7.817252178129272,2484.066071428572,0.030964652974020603,0,2021,2
2021-03-01,5.727287096774194,25.780967741935484,29.898387096774194,22.616774193548387,7.032903225806452,17.529032258064515,26.0,7.834314927803109,2526.7209677419355,-0.10309379764913526,1,2021,3
2021-04-01,5.7306333333333335,25.969333333333335,29.744333333333334,22.882,3.614,19.396666666666665,27.0,7.79911497554619,2438.8,-0.0011046512751202147,1,2021,4
2021-05-01,5.733261290322581,25.942258064516132,29.84193548387097,22.791290322580643,3.7667741935483874,18.64709677419355,27.0,7.813850497652078,2475.118064516129,0.021644905847376297,0,2021,5
2021-06-01,5.751986666666666,25.253333333333334,29.01066666666667,22.173333333333336,4.273666666666667,16.494666666666667,27.0,7.792419170233739,2422.2763333333332,-0.01583788452714241,0,2021,6
2021-07-01,5.785835483870967,24.36225806451613,28.47258064516129,21.03548387096774,6.103870967741935,15.756451612903225,27.0,7.773685464378166,2377.623870967742,0.004721074547321993,0,2021,7
2021-08-01,5.826151612903226,24.53290322580645,28.50516129032258,21.461612903225806,5.330967741935484,14.838064516129032,25.0,7.844045407672395,2551.6451612903224,0.058872065312414595,0,2021,8
2021-09-01,5.85956,24.747333333333334,28.299666666666667,21.9,13.285,15.308333333333334,25.0,7.879470711341138,2642.767,0.04429596441443672,0,2021,9
2021-10-01,5.882003225806451,25.36032258064516,29.018387096774195,22.346774193548388,10.420645161290324,18.440322580645162,28.0,7.886973568548292,2663.3235483870967,-0.055132263625742646,1,2021,10
2021-11-01,5.90716,25.46833333333333,29.291,22.276666666666664,3.9680000000000004,19.022666666666666,32.0,7.822782753689532,2497.7326666666663,-0.08853656031692804,1,2021,11
2021-12-01,5.947509677419355,25.508064516129032,29.996451612903225,21.33967741935484,0.44451612903225807,17.294516129032257,32.0,7.821977362735508,2495.1603225806452,0.07909611572476943,1,2021,12
2022-01-01,6.0100870967741935,24.601612903225806,29.800645161290323,19.68064516129032,1.1945161290322581,18.38774193548387,30.0,7.85687745975771,2584.3496774193545,0.004817499069239378,0,2022,1
2022-02-01,6.322092857142857,26.768214285714286,32.55535714285714,21.866071428571427,1.7046428571428573,17.609642857142855,33.0,7.898580293572864,2694.2014285714286,-0.03861938455075895,0,2022,2
2022-03-01,7.049309677419355,26.65096774193548,31.403870967741934,22.975806451612904,4.161290322580645,18.52258064516129,30.0,7.866836555246595,2609.698064516129,0.05020538317869111,0,2022,3
2022-04-01,7.112276666666667,25.994333333333334,30.175666666666665,22.773,5.343666666666667,18.68933333333333,28.0,7.865694190929275,2606.6223333333332,-0.021389032481687092,1,2022,4
2022-05-01,7.124641935483871,25.609032258064516,29.174838709677417,22.62258064516129,6.353548387096774,18.559677419354838,28.0,7.824643176344398,2501.8770967741934,-0.021193885909916645,0,2022,5
2022-06-01,7.190873333333333,24.823666666666668,28.337333333333333,21.913,8.348666666666666,15.938333333333333,29.0,7.806487702133353,2456.911,-0.06862919401571099,0,2022,6
2022-07-01,7.391645161290322,24.215806451612902,28.267419354838708,20.926774193548386,3.6074193548387097,15.397096774193548,28.0,7.765748764985137,2358.5590322580647,0.009332660119895865,0,2022,7
2022-08-01,8.058225806451613,23.89258064516129,28.17290322580645,20.458387096774196,2.951935483870968,13.964516129032257,29.0,7.7733840604132425,2377.155806451613,0.00904957084595383,0,2022,8
2022-09-01,8.712430000000001,24.451666666666664,28.473333333333336,21.287,8.270999999999999,14.232,27.0,7.761298999245342,2348.273,-0.00837680274663048,0,2022,9
2022-10-01,11.145406451612905,25.355806451612903,29.178709677419352,22.093870967741935,9.69258064516129,17.593225806451613,32.0,7.756782700420825,2337.5267741935486,-0.0014251082476880229,1,2022,10
2022-11-01,13.073156666666668,25.43566666666667,29.594,21.82,3.6723333333333334,18.75133333333333,30.0,7.811519139931317,2469.3226666666665,0.06021618234589995,1,2022,11
2022-12-01,10.09282258064516,24.365161290322582,29.368709677419353,19.90806451612903,0.7241935483870967,17.759032258064515,27.0,7.8418513058077535,2545.451612903226,0.027538762883152865,1,2022,12
2023-01-01,9.849564516129032,25.113225806451613,31.179032258064513,19.967741935483872,0.46806451612903227,17.585806451612903,26.0,7.8732185589556964,2626.1509677419353,0.00562358089717502,0,2023,1
2023-02-01,10.860825,27.327499999999997,33.75,22.28,1.2128571428571429,17.57392857142857,24.0,7.894793725758736,2684.2564285714284,0.06402885119695668,0,2023,2
2023-03-01,11.013987096774194,26.811935483870965,32.17516129032258,22.833548387096776,4.646451612903226,19.26258064516129,23.0,7.927059977451741,2772.236774193548,0.020820853338465086,0,2023,3
2023-04-01,10.947943333333335,26.627333333333333,31.310666666666666,23.136666666666667,4.210666666666667,19.246333333333332,23.0,7.978116835872794,2916.6,0.014061408090331663,1,2023,4
2023-05-01,10.91921935483871,26.43516129032258,30.74225806451613,23.03483870967742,5.339354838709678,17.96709677419355,23.0,8.00189198837063,2987.0006451612903,0.02581333662216173,0,2023,5
2023-06-01,10.983506666666667,24.879,28.434666666666665,22.011333333333333,13.305666666666665,14.621,26.0,8.06411619673477,3179.551333333334,0.10273671842020132,0,2023,6
2023-07-01,11.001832258064516,24.93903225806452,28.15774193548387,22.351290322580645,11.738709677419354,14.554193548387097,28.0,8.128672542522427,3391.123870967742,0.05839879438562118,0,2023,7
2023-08-01,11.006012903225805,24.93322580645161,28.669354838709676,22.03290322580645,5.095806451612903,13.428709677419356,30.0,8.146826593026875,3453.387741935484,0.025697810365551032,0,2023,8
2023-09-01,11.063226666666667,25.389666666666667,28.941666666666666,22.470666666666666,8.898333333333333,14.907666666666668,34.0,8.189854178349352,3605.400666666667,-0.05519552460611747,0,2023,9
2023-10-01,11.334106451612904,25.54516129032258,29.18548387096774,22.580645161290324,9.966774193548387,17.83483870967742,32.0,8.191600266145699,3613.9032258064517,0.11491784827048875,1,2023,10
2023-11-01,11.547523333333334,25.834999999999997,29.649,22.689,6.598333333333333,17.775666666666666,34.0,8.2980306150458,4017.161666666667,0.10776628678453219,1,2023,11
2023-12-01,11.65978125,25.059375,30.1415625,20.0878125,0.41625,19.0584375,34.0,8.34070424740836,4191.3546875,-0.002000401707853073,1,2023,12
2024-01-01,11.929365625,25.901875,31.2984375,20.851875,1.3765625,18.2721875,33.0,8.383304895948486,4378.318125,0.13199776529600918,0,2024,1
2024-02-01,12.219396551724138,27.212413793103448,33.11689655172414,22.496206896551723,0.9420689655172414,18.46,55.0,8.608326419402413,5487.615172413793,0.16398520969355676,0,2024,2
2024-03-01,12.668451612903224,27.366774193548387,31.960967741935484,23.906129032258065,7.3829032258064515,19.41483870967742,92.0,8.88957992162766,7354.343548387096,0.4302248912166321,1,2024,3
2024-04-01,13.030833333333334,27.029,31.130666666666666,23.755333333333333,3.490333333333333,19.94633333333333,100.0,9.156829660637609,9486.411666666665,-0.12046231206462955,1,2024,4
2024-05-01,13.748116129032258,26.609032258064516,30.419354838709676,23.618709677419353,6.216451612903226,18.538709677419355,91.0,8.928314567057743,7566.397741935483,0.0891442678237389,0,2024,5
2024-06-01,14.32663,25.637666666666668,29.087333333333333,22.85,10.741999999999999,16.077333333333332,69.0,9.010531815862818,8255.367333333334,-0.2504405535936444,0,2024,6
2024-07-01,14.747403225806453,24.82032258064516,28.735806451612905,21.75032258064516,2.2145161290322584,14.418709677419356,66.0,8.862522628872009,7066.810967741936,0.1027623649708355,0,2024,7
2024-08-01,15.096345161290323,24.61709677419355,29.135806451612904,21.193225806451615,4.425483870967742,13.165806451612903,60.0,8.839243211452324,6909.763548387097,0.002481518288630769,0,2024,8
2024-09-01,15.574676666666667,25.283666666666665,29.724333333333334,21.662666666666667,3.393666666666667,15.579666666666666,70.0,8.792693170562766,6590.560333333333,-0.0025307047373268414,0,2024,9
2024-10-01,15.9808,25.575483870967744,29.292903225806448,22.4941935483871,12.941612903225806,17.5058064516129,64.0,8.80266543273701,6659.387741935484,0.10889027870807168,1,2024,10
2024-11-01,15.992410000000001,25.540000000000003,29.872,21.572,2.1333333333333333,19.913333333333334,69.0,8.964030809058643,7854.789000000001,0.25468739922822303,1,2024,11
2024-12-01,14.783548387096776,24.83225806451613,30.924516129032256,19.390645161290323,0.046129032258064515,18.388387096774192,83.0,9.15755614621577,9489.774838709678,0.043829826597015745,1,2024,12
2025-01-01,14.932616129032258,26.247096774193547,32.62193548387096,21.25774193548387,1.0761290322580646,17.78516129032258,73.0,9.190549520060639,9806.77677419355,0.05683498818080432,0,2025,1
2025-02-01,15.477500000000001,27.322499999999998,33.40571428571429,22.74607142857143,2.2485714285714287,18.040357142857143,70.0,9.164393429323072,9561.987500000001,-0.11013862696927215,0,2025,2
2025-03-01,15.531224489795918,29.06857142857143,35.97938775510204,23.92734693877551,2.8846938775510202,16.173061224489796,67.0,8.990163185907274,8026.828775510204,-0.1161827148295,0,2025,3
